,179fece00002a,179fece00003a,179fece00004a,179fece00005a,179fece00006a,179fece00012a,179fece000132a,179fece00013a,179fece00014a,179fece00015a,179fece00016a,179fece00022a,179fece000232a,179fece00023a,179fece00024a,179fece00025a,179fece00026a,179fece00032a_1,179fece00032a_2,179fece000332a,179fece00033a,179fece00034a,179fece00035a,179fece00036a,179fece00042a,179fece000432a,179fece00043a,179fece00044a,179fece00045a,179fece00046a,179fece00052a,179fece000532a,179fece00053a,179fece00054a,179fece00055a,179fece00056a,179fece00062a,179fece000632a,179fece00063a,179fece00064a,179fece00065a,179fece00066a,179supA00011a,179supA00012a,179supA00013a,179supA00014a,179supA00015a,179supA00016a,179supA00021a,179supA00022a,179supA00023a,179supA00024a,179supA00025a,179supA00026a,179supA00031a,179supA00032a,179supA00033a,179supA00034a,179supA00035a,179supA00036a,179supA00041a,179supA00042a,179supA00043a,179supA00044a,179supA00045a,179supA00046a,179supA00051a,179supA00052a,179supA00053a,179supA00054a,179supA00055a,179supA00056a,179supA00061a,179supA00062a,179supA00063a,179supA00064a,179supA00065a,179supA00066a,179supB00007a,179supB00008a,179supB00009a,179supB00010a,179supB00011a,179supB00012a,179supB00017a,179supB00018a,179supB00019a,179supB00027a,179supB00028a,179supB00029a,179supB00037a,179supB00038a,179supB00039a,179supB00047a,179supB00048a,179supB00049a,179supB00057a,179supB00058a,179supB00059a,179supB00067a,179supB00068a,179supB00069a,179supB00110a,179supB00111a,179supB00112a,179supB00210a,179supB00211a,179supB00212a,179supB00310a,179supB00311a,179supB00312a,179supB00410a,179supB00411a,179supB00510a,179supB00511a,179supB00512a,179supB00610a,179supB00611a,179supB00612a,179supD00019a,179supD00020a,179supD00021a,179supD00022a,179supD00119a,179supD00120a,179supD00121a,179supD00122a,179supD00219a,179supD00220a,179supD00221a,179supD00222a,179supD00319a,179supD00320a,179supD00321a,179supD00322a,179supD00419a,179supD00420a,179supD00421a,179supD00422a,179supD00519a,179supD00520a,179supD00521a,179supD00522a,179supD00619a,179supD00620a,179supD00621a,179supD00622a,FF02556036,FF02556045,FF02556056,FF02556063,FF02556074,FF02556082
179supB00019a,73.56683559311502,88.0795106266544,79.51992937272622,79.02298270983833,79.55068063100703,58.331615561824016,57.140390136843436,56.15144043571002,65.52898805322027,45.24339507663846,56.47257643283331,54.07974009735046,48.39603892496445,50.15149284581695,48.49559291827787,36.804092726524345,50.15650605907345,92.65835137295039,47.75044345741113,50.57015195595327,52.69704242835614,44.981524884645005,35.34444637927062,49.09117405221939,53.853110346549734,42.91833268471989,49.63486355777936,44.135413993467765,36.48513660410744,42.981411775628395,52.76490065786507,42.8401887178814,45.19203215141943,42.81724958200248,38.49140937951111,46.713650522925505,52.18649387362337,41.58235857292295,45.86057356200095,45.16397968071166,42.762253242625995,44.58426823313235,45.25841422534746,45.79689606807416,48.877046865570954,45.53016645839273,45.837343267379694,49.63265722131798,44.93222047266566,48.385699282461026,47.10161610850868,46.701159916364944,46.821563477793454,43.0297569216759,44.420372570915895,48.693300156566245,47.70179291209598,45.209079398182915,46.4909760883466,42.78054597458884,45.46171779358824,46.88527188111088,47.52695410181834,45.275670737958905,49.78226497983861,42.93779925590722,44.85015679894293,46.7659599138689,46.134212459935334,45.23655185500887,46.7773626503817,42.38680638539883,45.02520050186522,46.87211259463149,46.589203116055764,45.22180453917779,46.86092829337271,42.064908970099864,76.69888194331286,56.41314201340436,40.114859513806316,92.4687833558973,71.7908836391339,91.44631660217718,54.06897166445871,40.74678765839164,0.0,42.91022722957043,41.38250814929759,35.88690213945436,41.70323049528732,45.972777423030266,46.205309383325705,42.5267070010404,47.899026121422786,49.29199470574798,45.18581639937859,47.738415709228455,49.371920779685034,43.688186036621524,47.33845285077825,49.39312353474896,39.10960130486257,45.09637407320049,40.6828278286646,37.95673377372783,39.946631761554194,45.98243848813461,41.09258393441094,41.895739954454385,51.32610789608963,41.00698513350323,43.90396829717488,39.20401783635614,39.88834900752414,49.52262187537256,49.77737386848586,40.58020306419635,51.827297439909195,51.86197158165447,59.98750407568638,53.71136487804467,62.758145057364146,44.63956452685504,46.036085576786235,44.402193807117406,44.07889196299588,46.18721703222849,47.79004983280624,48.474789015955494,47.699847673413494,45.70010499534835,49.99069449283925,46.03725693050758,48.226510041741214,46.489478017019465,52.99389253708929,45.55129446999967,48.67167132645409,47.593884324471134,51.80886161396812,47.29393982313284,48.809399896258945,46.74434646117969,49.10645204191567,46.61307580849547,47.184926159196635,49.74570688929476,39.97757067942742,50.63930037169454,50.84709701307837,44.26430141206052,50.99529929284477
179supB00027a,79.91240870062464,91.43032933012046,81.6586159353214,84.83171073128948,81.68969648327347,54.863002876967684,55.020281425346546,53.78046375713933,65.0132073553998,45.23135986754011,54.56738238177872,42.65341184267437,36.59633717822067,40.94767630543743,43.91420096489,40.62356190415724,43.87973081083996,95.76752883016484,36.531153109565864,43.687264893316765,45.61545461828713,40.435576521723746,35.27426300322709,44.14325601732297,46.69850640357067,33.47334368189235,40.99441489618931,38.61498074384652,36.739421044064265,35.81780140689002,45.43138241472738,33.0214089084356,37.58277487427619,37.51013276719052,37.064752038351784,40.50481771231406,45.438515909689336,31.923461065468505,38.73024319914973,39.68422847927118,46.02699307750025,39.011398178835016,43.735880953600486,41.99669411875588,43.109005010378844,43.29310247410941,42.31885986762154,47.21093564326459,41.1120367788961,43.039293087747026,41.787968374641736,45.33205545861616,43.037929382651285,39.92750094885524,42.71842876244485,42.15425459957367,40.88950654592735,43.20657739799742,42.46985857448937,41.03270414427587,43.74251761851908,40.64051207582839,40.31835734325873,42.90417967828244,47.30478885421437,39.39760004260071,42.21721315689122,40.29934223544452,39.86467977348474,43.916631129889744,43.029197258646704,38.27691049268127,42.24457748598058,40.84601795694875,40.35747153577343,43.958568630596744,43.26517782705723,38.19750856312919,77.1702320712999,63.93566653225344,58.33970166932176,100.22704823185929,78.2862445024304,94.3344538627051,46.743955257222204,51.31320310428793,42.91022722957043,0.0,44.07702581291919,40.58290738438466,22.888633183411248,41.944373004154706,43.99422662151134,24.84221906408517,42.63748842647615,45.00061837054857,23.955861218315977,42.999120958894196,46.073073531521125,27.835337332992804,42.35433707420127,45.23884619185136,42.53246339638706,52.450418291352335,44.48359915360547,35.698365156071986,41.83900619536154,43.953490236256044,40.31971014205088,40.07912185349325,47.203260591911814,41.78718071263831,42.41562951902307,37.504835968455545,37.736180197570775,45.0437256827984,46.72384242607246,37.5443361950732,47.17279515972805,59.98133481109824,68.60690184974827,56.77265099070856,67.65932751561758,43.491595412174,52.56950906489026,42.09447557376811,43.68109617839964,40.34234187564371,44.520241748414755,44.44428001651549,44.898372579879194,40.1158706248499,47.07250685330116,42.1602594569397,43.61550582520149,40.54094617139397,50.37891036422346,41.234655123718625,44.15571773272096,42.05323668844903,48.69859143138415,42.69521615255378,44.36605311709949,40.43627083427248,45.09005625513423,42.86342559699177,43.433056518840736,57.987532197280515,45.48957902546461,52.91788694575485,63.69974626487083,49.16448973317345,56.53046224204838
179supB00028a,76.43483043612481,90.12067830696198,79.12808804112207,84.48959380602649,81.39433309236213,58.932144158158685,54.390066289400636,53.9860941329879,64.43156849708143,46.75167413882257,56.83531242468887,45.48962938160289,37.26562544466414,35.466681792422555,39.28641476534876,42.941103931156334,48.94013559931222,96.04844881322906,42.537637030296786,34.759864894488494,36.34695639725447,36.91030830887042,34.12440918297183,47.5032929998348,37.51865901284628,35.88247906454515,34.38033598840765,35.3604554972697,36.556103343888054,39.23604945783463,35.97493206957704,33.20590855328917,31.55024884475046,34.7443355937799,34.75051015277283,44.80232849373228,35.713525383419814,34.042230873225165,34.50818386147176,38.7084311087954,46.662252684380626,41.922285522300726,38.31538539568087,35.14162698548641,37.09799265709524,36.15582259661136,33.40825611874143,42.034430585236095,33.99598873819747,34.65508528942095,34.21133392290497,38.83775572033559,34.90950811467507,33.4727896669125,33.13686596766913,37.112493905510725,32.67414000437796,37.11607286105515,33.818964842466045,35.15363404952246,34.50019261916587,36.25892312972875,33.325518291342725,38.17299242344998,39.41519301935193,34.457435523792746,33.20090063171881,36.53186358997167,33.170403774661814,38.36049277638053,35.24534538589603,33.244152274767835,34.27248325427458,35.825990120469946,34.33628580993078,37.65678922163904,36.39044958174293,33.36383346146946,78.2291286123406,57.770203315646455,55.41080646888882,98.21937009199841,75.64947843848987,93.00050451785988,56.64590619984553,26.57151039532604,41.38250814929759,44.07702581291919,0.0,27.94895984202286,37.40583837235743,21.85141665073452,33.695086420471355,37.21040210126762,30.54500411177837,37.26979958943766,41.67194751789483,34.08153877138785,35.86342060164165,37.702709476775006,32.59442148798109,37.24861930738188,36.885862305948,47.44376316625418,44.10469287480336,33.468785521635134,41.6635932535424,36.005827231946625,40.575808847687966,42.34956200840562,37.77060632428407,40.22770895969781,42.76983760076758,32.613029178913294,34.578370923229265,36.35233282832461,36.26034343151475,32.8367927848533,38.19124648368219,57.18349692697734,67.07678076487863,51.860028536658135,61.84805529689264,36.46128926475849,42.50074509871623,30.606405946505497,32.371454950642004,35.40792483174157,34.107775410077224,31.93182812951643,36.23955613371855,36.519962356753474,36.644683491463034,31.390856017102784,35.41364486659915,36.361350812116115,40.543358519959696,31.633667799826725,36.163811675788075,36.445789909002976,38.60430097642363,32.72418126312881,36.1969777178806,36.843670669812454,36.37734959749858,31.644892516032954,34.74666525440401,58.1408389461535,47.89655584915799,51.53183705591568,61.68167168612297,43.56935925175533,53.299894006661745
179supB00029a,74.73143149928076,90.43872939609126,75.70492666146363,81.47698847336474,78.30670061813845,59.95615678609964,53.30395231555823,53.415857184783754,65.62174212424635,42.51178076874802,56.929429593969516,51.10175117495427,41.568106580621,29.901488352024437,42.25316147310701,39.15724232202459,50.50067537023758,95.55489892746833,44.34715318158347,26.16783355381666,29.213057593616526,36.34371849962068,25.34628397507951,50.04526444154687,30.400993109769612,33.01388169787198,27.71013598995682,33.66166594177828,30.903754927528652,35.48980303430932,29.861571365120028,28.93777585815019,31.38347875979534,32.63372818920148,27.91201421951506,42.726686755182094,27.66811150524867,31.76908746499625,34.67422260154493,37.067654941446136,44.636152636702704,39.66589010573309,34.144960962531236,26.997003092469875,37.23513463081196,23.94692696993728,27.46356854140293,41.003839836217345,26.02455295396488,29.812980747523564,27.555381872298682,28.45351422382572,28.203814980979256,26.97331728520193,25.561157780317796,29.82059191151295,27.424331590660916,25.328129974476866,24.945258799211175,31.589830627651626,27.017808277728967,25.034513288478653,27.84503389808246,25.483612063621457,34.925377818657424,25.108464177890735,24.1224612871939,26.548157439185903,27.44466253019887,26.173776802841164,26.95990332911372,23.613509990379423,24.359993248412042,24.727109314762824,29.16820636578164,25.035332043818475,28.56933168625764,23.622266437352092,74.98278884491492,55.369691433224894,49.934942214412686,95.78821532819676,71.80386054453375,88.84110018494101,56.06916481840421,35.76039714809571,35.88690213945436,40.58290738438466,27.94895984202286,0.0,29.945063609354868,25.02611849893454,15.944395577547146,29.511100253771318,24.990822575696946,24.452891077211856,36.92914265709444,23.40626831860248,21.014085161682935,30.518095026920744,23.550756954345555,24.22348203305529,33.72846007126115,47.548782123029206,36.907405923575105,29.328773342134802,38.48134731100755,25.01817884228274,38.012352952715446,39.31601365405722,27.864583677520816,37.865061382731405,41.4824602621517,25.211113040426717,30.564870649634422,24.136230298287032,21.23748791646891,28.00631011710017,27.959137486303607,54.11965078106435,62.5773906400155,48.945212714561386,60.426187340507376,26.69645002367627,43.71728048987494,27.59121786517989,25.088800375183695,23.512230896138984,23.954789477213737,28.204931117209963,31.062839519842946,24.718698303815604,25.304885810753042,22.747455612964526,30.124571858976513,22.97247637429853,28.375628889539154,22.26353249440255,30.408590305023658,23.264840494945833,25.558873297171832,26.83262402457097,30.530892666495266,23.85866918621409,22.786306037768274,26.58212606568823,27.307453009584265,58.37035441307307,43.78509245343005,52.26567341940506,60.69450701794308,38.747672108230155,50.98603800617902
179supB00037a,77.29224021030367,90.41033360097427,77.29910487272073,83.99571387487329,79.46827614211863,55.224832746596334,54.14874889495411,52.69915522544867,64.81410775534799,44.04763218316781,55.22464451929907,45.89877607467692,37.05606394206392,33.63716041688253,41.777176777986526,39.77627513471834,45.7233174238091,94.64289128756127,36.59044607536241,33.529546766749334,36.38046449256884,34.715566981175485,27.412988945757412,45.1773994499965,37.98544281787602,25.86811480364563,31.539568122809445,31.79734430116389,31.170546145594653,30.299211576494024,36.74532684114543,22.340728337392793,31.001551985061077,30.090737266979808,28.39090858319035,36.96278107961347,35.09376610171409,24.524359251623085,33.092696726092335,33.994286905628314,43.763826804384266,34.818730894183155,38.54192683155574,31.8982355495689,38.80350927593336,32.370452940128224,32.37168522918316,44.16760738436712,31.00521717759412,34.09998826117309,30.66584222878133,36.12029125171364,32.48309151101521,30.985602787894546,33.24242252784057,31.528868396335483,30.494966625229306,32.37268861926334,29.729369295320318,33.80702891569892,34.49338335403415,26.83681632724245,30.886398259457962,32.19590351938109,38.08008835813703,27.771528545707213,31.825323455681108,28.23813702119482,30.458233865571824,33.75289376373096,30.572318563925187,26.14153831686852,31.378523537806203,26.71382840730293,31.77062160204626,33.003902926888095,31.73201725229671,26.332413324116924,76.21368633734262,58.429527602988955,54.20979405594129,97.38301454257193,74.41083824538973,90.03667329580449,50.77652939592277,45.903671459895115,41.70323049528732,22.888633183411248,37.40583837235743,29.945063609354868,0.0,31.145659755138837,30.565998470298577,8.386737190890463,29.528398474063973,30.417096707555167,13.896352360910424,28.46957538967463,32.277286741774695,11.946364752108241,28.17048531343968,30.707847608116786,36.032420047578285,51.416711874910916,39.38484043540051,27.556891166040064,38.74594652466164,33.08547381195981,35.39442533936155,35.14886328580354,35.019372139392715,36.76139836258831,37.31496963626855,26.35908020999203,28.3216515199967,30.76158036795601,33.14993572568643,26.99622539635135,34.67048830307761,56.199266071810364,64.85363316556767,49.693882136756415,63.490371496648905,34.36392318968769,50.34677728711459,34.29104497993852,34.95835307811002,28.27862224788185,32.2726129866518,34.53116600428176,36.66263453515959,28.41140704387542,35.12854074839784,29.0713273230017,34.15860612098926,26.502606972262964,38.52295924702166,27.880761573988067,34.30590149485751,27.297353571005832,35.98150471047049,29.997713690959927,34.21752660598634,26.696565590279928,30.694862200006273,30.636063767275513,32.31119840390393,57.11317045625501,41.96444016776,52.31390148301086,62.32464142909185,40.49766070667485,53.39923875780681
179supB00038a,77.1118312664961,90.68648874827271,77.70929993883375,84.51851256476886,80.75997935480015,60.74493853312523,52.98845084458012,53.113358470653914,65.37656741637181,45.52201685643799,57.86321162510323,46.61024506342134,37.30799045810019,27.404229872472843,41.04154916262886,43.7072608775816,51.83519040717595,96.08439233891957,41.28387134991004,24.808352614944766,26.91244042642044,36.68918808380015,30.160966067596057,51.163144736153086,28.382180044225798,31.320186853772714,27.29301327563859,33.30507663942788,34.937875969110465,37.802772364810096,27.981854415132457,28.02998237015424,30.27412542655415,32.38954602348184,30.577815510274203,44.75765156384709,25.867002059034853,30.94998809746348,33.95709966419745,36.55713180677219,47.031415101993616,41.98107213492125,35.783786118073685,28.946041582710727,34.39789576348878,29.624720553809016,28.481471689207364,42.27817865790847,27.60220652371425,29.634664110599417,25.735794252559668,33.3316088091607,29.600685641396105,30.400957690610756,27.911486133277588,30.479699831968325,23.958453322723823,29.869820548020463,26.148388805638607,34.44566035044036,28.13787456341083,27.019924523546003,24.407188733231862,31.289874112344137,36.12746289126061,28.224966737734857,25.388991179026817,28.50859239550226,24.74416068974602,32.03869030836213,28.334698031404972,26.366305565633727,26.23891748369202,26.401306063190326,26.65776867034191,31.18482090739769,30.028496953141868,26.59485052016989,78.05432970328906,57.785692249894645,56.32942058972888,97.7770968906453,74.81376328403655,91.51641655214752,58.40538168963563,36.398933301745906,45.972777423030266,41.944373004154706,21.85141665073452,25.02611849893454,31.145659755138837,0.0,24.039842230090798,30.250494397123408,12.981808814898592,25.762117327258096,36.8032528291971,20.910667499542345,24.622146584868176,30.704054158112687,18.093662270942772,25.75706660832751,37.271559081417045,50.803447922344546,42.54997159833625,31.891933479933925,42.98819753248973,29.02058946796846,40.42680007851889,41.87423717234868,28.05685289674154,40.52210379603326,42.66783849486833,28.128537151746457,31.81894027633799,24.793780387519163,25.287905776393302,29.07526130340581,27.96962326376031,56.9179498762699,67.17586826866794,50.02371938910248,61.51284199950268,31.754941103961357,46.89051320393899,28.61672405463196,29.27124353347711,25.975509591329917,24.393400110487452,25.203349228832046,32.059618073780776,26.689247310944516,27.356618621181937,22.708708776642894,29.52353903277638,24.674575330865384,31.706065975856134,22.372009195829722,29.91114017241282,24.688667203055292,28.63255660411007,24.382766507997854,29.836194665685962,25.3417592556674,24.810323776496435,24.140158258127517,27.688935467321993,61.405095072941165,48.496938434356466,54.88939589085202,65.14340493795945,40.75912619150753,54.43461761037036
179supB00039a,78.47173654606318,92.71714911789148,77.78941107544262,84.77126008878957,80.62036294633533,64.21859650488855,55.64082855290943,56.012376100007955,69.49242912522875,46.9593375034851,61.18068702196005,55.27204557305581,45.21212917188099,26.00617615758515,47.29486890844573,46.008639957799204,54.56135420687886,97.76084845438513,48.70860016300817,19.49626321507686,22.765544999873047,40.53473957194788,30.708132961099423,55.10135308512228,23.73565179965963,35.692791138462056,23.029499503742265,36.94044663766606,36.99076785765507,38.50228940021916,24.297020627243356,30.40499395637438,33.55900904283486,36.86669534765277,31.416939585708395,46.42920849021852,20.383842491642834,35.21256084594645,37.71238208874936,41.25096923892405,50.671160936817856,43.63855737750168,37.435900723796316,28.62393034680808,40.519538470521034,23.60270456831245,28.019273400849038,44.6504267387001,26.10350189764482,30.863557189411786,27.295109901876533,29.647561866705086,28.308631202386508,29.297196059375874,27.334819155337307,29.896139238970008,26.083111149080107,25.92073772715231,23.25496342054437,36.35697203285842,28.287749856227077,23.104940347746343,27.151021153799864,26.47774648975516,36.303563253018645,27.042747481582484,24.200047445178686,26.131222559905645,27.94245670895761,27.558929099678213,26.159227507592966,24.99117932643387,24.260763712081793,22.659224275317772,30.15254423063129,25.716563359574447,28.424119465166317,25.029081031111307,77.14001636331385,59.414146230419135,55.55271878218208,98.49094982914059,74.94504625598601,90.31637565056141,60.37265142621432,43.16169793084617,46.205309383325705,43.99422662151134,33.695086420471355,15.944395577547146,30.565998470298577,24.039842230090798,0.0,29.75828642612691,19.66329566657946,17.498974055664398,37.47401621577226,17.073537255135456,8.998928910446045,30.153094283284318,17.737883578209573,16.96005439998295,40.13708648853595,55.006298089167004,42.144795551695175,34.8769771698494,45.32318694766699,24.04691644225971,43.92387009609467,44.68362839921773,21.276272450336958,43.65476173170628,46.87356274022818,28.453458466454382,34.63439688459931,16.229054831004106,8.913796580610562,31.73710703516436,20.372301855015188,58.16715125585676,66.28017742575553,51.80350903279104,63.9510177855943,27.083130558029318,49.28504748170102,29.834832751875183,27.27835549713062,19.182286105929528,18.961372934348123,27.203139957560893,31.26376955632742,22.683055390179977,18.988671334118287,20.785605611785748,28.785832284364176,18.455241593649223,21.711297538037474,20.269612921073907,28.568005102222315,17.36328702896373,16.74373313736274,25.965666546547812,28.64976948509032,19.567656332430854,14.19057583851763,26.4974983254299,25.285780371079444,64.2773300826648,49.82243057865455,57.569662985641344,67.06933882339656,40.36117639655945,55.82895381111898
179supB00047a,76.94095322063086,90.21596200381441,76.67819114791574,84.36993188519364,79.49018541510925,54.627351593399716,54.066965719344424,52.79929953102902,64.4762116670923,45.309994107801835,55.37477676412185,46.54754126166193,37.50636685873701,33.23368831978978,41.61925682577565,40.85736867147277,46.12872065974045,94.39731631644008,36.84730694462115,32.81483253233406,35.77021017634245,34.31901291626423,27.98764063271168,45.748507882284116,37.36552923979547,25.43920161370734,31.02399170092992,31.444535961165947,31.41326139859096,30.807940010414196,36.33434058022045,21.756107677523257,32.19142514088707,29.793355753220073,28.17981798727589,37.59434448492992,34.45051026905854,23.935935310367697,34.82217836727737,33.75320957919501,43.96221857449294,35.40382660760944,37.94391328392705,31.885912979017107,38.010108691679754,31.70241733346881,31.855596247006716,44.25629017570941,30.20562799705095,33.40808623825388,29.129479211363947,35.64434319723832,32.03952561606785,30.220281126356365,32.48925903721005,30.742084232144606,28.712824241725613,31.575755322507028,28.963146624321393,33.50024191299083,33.18232671380844,25.845561575826412,28.711340277543027,31.233656660650485,37.748990290242844,27.007648639025195,30.477128997801525,27.245666481393343,28.065980963923344,32.97700496565214,30.025799590285352,25.46129725890966,30.116076689700154,25.575511116560893,29.232740604576918,32.177012345521554,31.04446449222849,25.529547346797372,76.21835927119682,58.24143918299762,54.22326706396402,97.41083542028768,73.92432009758632,89.91635339331444,50.866529170774015,45.71044752781132,42.5267070010404,24.84221906408517,37.21040210126762,29.511100253771318,8.386737190890463,30.250494397123408,29.75828642612691,0.0,27.932588871847976,29.27509707885712,11.0719890452806,26.953239050234778,31.51260332007854,7.60937528605172,26.517829796589147,29.537920541693335,34.895165366199464,50.909830523048285,38.982493076248964,26.711026378975664,38.262965953537645,32.15807326580586,35.15030589049662,34.55988138239663,34.63855928693649,36.793935631299505,37.212473829491955,26.25311472331642,27.67541418124804,29.810218912574616,32.44566443873549,26.496688521693848,34.22020605873401,55.606262101548104,65.14788598935408,49.09804880507812,63.66640975784478,33.44676729893329,50.27158311360418,33.98104826620514,34.63988337483827,27.20186341757012,30.832781421109686,33.17603084224047,36.0671083663922,26.986500113721302,33.91451849760565,27.612238973360405,33.451103916501964,25.215435085941987,37.77252125881328,26.473914015808784,33.44301983448966,26.07835767758609,35.3652949685467,28.64250985726298,33.313786997733445,25.391036953432636,29.73988021649803,29.239886425100362,31.305883784384438,56.56168381549986,42.80106707721341,51.818723776229696,62.045210218415086,39.417600133948184,53.42161258965035
179supB00048a,78.2187296773375,91.62493028146126,77.78987865789142,85.39868724810643,81.09991416953208,62.502030550161,55.11905200495564,55.467160153256856,66.96019192856218,47.74050960917167,59.8795513535293,51.68538388332759,41.97315731254833,26.767603727775363,44.72710059181078,45.27099013201978,54.01461560514732,96.55208832201215,44.436429077889144,21.910016525123122,24.662560506264448,38.13348998435504,29.31220985777542,53.5567553379142,26.013747095624726,31.616444689220312,25.78295943978853,34.11346893365626,35.139348306662164,37.2676076263103,26.784294712592036,27.3319971465165,33.06749965421911,33.45441073188271,29.42152227479931,44.756572776142164,23.01480983721415,31.360455627448697,36.72973245925699,37.467332058430905,48.3903393529398,42.209867020198885,36.43285857425094,28.65102130900553,36.75067706179892,27.93058911657324,26.954868304900238,43.52409777892255,25.670634834777967,29.902449519619964,23.076912312342195,32.86848803827298,27.601870703870034,29.574155848779355,26.168539722902313,28.696355528475042,21.614899738947862,27.37558322986392,22.219222546715486,34.995114045050826,26.001781539823426,22.73260551022973,21.63089935713838,28.630175772359046,35.001618045869506,25.632871106459564,22.27856959040749,25.65744418382231,21.68746357891034,29.90750795363746,25.00589985549561,23.741105799064854,22.599931772318886,21.80327663936947,23.94621373770149,28.33936146168076,27.063450524195872,23.952787702402677,78.35888136107899,58.482082262289104,57.277316972791695,98.59172082574644,74.94435070449912,91.11467865201239,59.67232482375151,41.816989831533064,47.899026121422786,42.63748842647615,30.54500411177837,24.990822575696946,29.528398474063973,12.981808814898592,19.66329566657946,27.932588871847976,0.0,18.68487945832244,35.277866900474805,12.436600455527422,18.761087612073265,28.08528102629118,8.678352879709141,18.780055619701365,38.232021341396795,53.3370722853098,42.60711322414537,33.2734236660646,44.647738254591786,26.61724268449662,42.067578212660216,41.94099790065559,24.1434700320773,41.7854801876686,43.39135062864762,26.89135169417576,31.364111050792285,18.045349541932612,19.816635659249393,28.455047460247812,23.13898995416752,58.11961437917481,67.77414575828737,50.63498783645521,63.36819740296288,31.18891996296242,49.51325366291374,30.56880413747946,29.241166288560034,22.52810132177416,19.230238354594665,25.362222114021097,31.976142743304315,22.63611383750771,22.4558682751911,19.486480898347533,28.78962022584614,18.286881026032273,27.265717773120453,17.952036889481548,28.35445966752961,17.51311528525908,23.950081255613814,21.109903304031125,28.199451738119453,19.571394278851873,18.000778509188315,21.621499784403678,25.41402477172981,62.89388296624366,49.18779302491376,56.94344004497177,67.0516794630393,38.569695904011695,55.3041450737569
179supB00049a,78.26187881938196,92.57073761247655,76.10891533718807,85.2200419040633,79.68508362255865,65.58003171678835,57.14691591517116,57.79825018585706,70.29516367042834,49.38053950790143,62.516528889033324,57.88470849903291,47.7098931406067,27.570289044260942,50.38319574543127,48.4465190067704,57.14688668402488,97.14531915176855,50.33904178513335,19.73649993543922,23.528682631845097,43.63405204038052,31.32549070846021,58.091862076034644,25.92362405339483,35.19333205762688,24.776059366298135,39.77773785106776,38.89343494911106,40.33974596965474,28.136363046917825,30.511948116458896,36.042495709858585,39.05164143520065,32.24898666811823,48.171608472595594,21.208150289720013,35.854015437884534,41.54766131160318,44.20874663946661,53.27710988811889,45.217401482486935,37.492965746267146,28.404580482513477,40.420603098439436,25.653718845630355,26.77041319356189,45.272359056311764,25.090691635850856,31.841109562623434,24.472322839144375,32.13969510023046,27.140466693572694,28.935344938606942,27.084219678868514,30.13216651440698,25.299362802966353,27.036855108833024,20.583707730283265,37.30982181784106,28.034709590632474,20.64257875319269,26.83601390269686,29.124492276023755,36.89217301877941,25.158424662480048,23.003490609525574,24.96600329566489,27.295939925927893,30.577489224424863,24.01116534661978,24.141161573312647,22.337154732795756,18.68649060135964,29.636468458495674,28.376507373965907,26.788338804900356,23.67530775677546,74.91542406182644,57.82600786324323,54.51928746464727,97.57063627499382,73.18311606485207,88.06589294004644,60.7412879675643,45.153622104571376,49.29199470574798,45.00061837054857,37.26979958943766,24.452891077211856,30.417096707555167,25.762117327258096,17.498974055664398,29.27509707885712,18.68487945832244,0.0,38.29114989773395,7.391907601753541,12.74999051863881,29.906201886140742,11.727698360514824,1.8768970003722838,40.2729858187513,56.53141871690512,41.460016239272555,35.23371273573228,48.69106636719118,24.080720505684134,45.40497262897232,46.513273013613286,21.249901096458416,45.63704109087866,49.008349931431994,27.82646317615571,35.82863782424367,7.207800632843151,14.702403382088878,32.521130732604746,19.72704280168415,57.302554924898956,64.83156949772018,49.36350619612844,63.9079130661134,30.115361354779438,53.321875891656475,31.891838100744607,30.63683226441667,18.834910000252577,18.845397685013896,29.431612870488948,32.864540490566434,23.926483796160724,22.87415821846518,20.064925191107854,29.919663148817385,16.083058336779892,26.67041444138238,17.654532482258123,30.084675597746646,7.977478634759672,21.01737316253961,25.463716531802714,29.585514585571598,18.46514617187522,6.760248526872891,26.163776127638133,25.428598642931817,65.37917349794121,50.3903089817101,59.136066037612316,68.4243397037706,39.08739040087298,56.6040924788817
