feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GGB3740	week	day8	-2.18765921169299	0.822858378260861	48	4	0.0109752544356466	0.053221979370267
Methanobrevibacter	week	day12	-1.92867396644551	0.717117640267667	48	4	0.0111359454142805	0.0538267345388165
Methanobrevibacter	week	day4	-1.92867396644551	0.717117640267667	48	4	0.0111359454122314	0.0538267345388165
GGB3550	week	day12	-0.901011662037505	0.335103110718347	48	8	0.0111556131575997	0.0538348299476426
GGB9059	week	day8	-2.6667308510557	0.995699372702919	48	5	0.0114459864542677	0.0551471682305459
Marvinbryantia	week	day12	-1.38828278223314	0.520318930024574	48	4	0.0117319245046196	0.0562530739126638
Marvinbryantia	week	day4	-1.38828278223314	0.520318930024574	48	4	0.0117319245044423	0.0562530739126638
Marvinbryantia	week	day8	-1.38828278223314	0.520318930024574	48	4	0.0117319245058497	0.0562530739126638
GGB9747	week	day12	-1.72965546271709	0.650017378765429	48	5	0.0119395909902214	0.0571572099883879
GGB9501	week	day8	-1.74859890343423	0.657728644210186	48	5	0.0120094342769428	0.0573997242118416
Holdemanella	week	day4	-2.25238019758334	0.855537239578163	48	17	0.012786968638189	0.0608036420989193
Victivallis	week	day12	-0.760379718872647	0.288876732213022	48	4	0.012802905923235	0.0608036420989193
Victivallis	week	day4	-0.760379718872647	0.288876732213022	48	4	0.0128029059228391	0.0608036420989193
Victivallis	week	day8	-0.760379718872647	0.288876732213022	48	4	0.012802905923235	0.0608036420989193
GGB3351	week	day8	-2.00246187710898	0.762376400951081	48	5	0.0129773484067885	0.0615344317481951
Lactococcus	week	day12	-2.77703624460767	1.05792746502364	48	8	0.0130285514047313	0.0616794712072089
Limosilactobacillus	week	day4	3.27539837216387	1.25699632191739	48	29	0.0136483636756591	0.0645116968682023
GGB9784	week	day12	-0.373984678825645	0.145572093878478	48	3	0.0137499206416905	0.0646851612577642
GGB9784	week	day4	-0.373984678825645	0.145572093878478	48	3	0.0137499206416905	0.0646851612577642
GGB9784	week	day8	-0.373984678825645	0.145572093878478	48	3	0.0137499206416905	0.0646851612577642
GGB51959	week	day8	-0.898297243216296	0.345382971143351	48	8	0.0138091904194601	0.0648620058634607
Leuconostoc	week	day12	-2.04361241333093	0.787050013325321	48	4	0.0139537757303521	0.0653359890222432
Leuconostoc	week	day8	-2.04361241333093	0.787050013325321	48	4	0.0139537757301106	0.0653359890222432
GGB9469	week	day12	-0.434495447279583	0.169885180796511	48	3	0.0141488930485562	0.0659400124631765
GGB9469	week	day4	-0.434495447279583	0.169885180796511	48	3	0.0141488930485827	0.0659400124631765
GGB9469	week	day8	-0.434495447279583	0.169885180796511	48	3	0.0141488930485562	0.0659400124631765
GGB1420	week	day12	-1.99867463911633	0.772046280217562	48	4	0.014216149012404	0.0660476985185647
GGB1420	week	day8	-1.99867463911633	0.772046280217562	48	4	0.0142161490126857	0.0660476985185647
Finegoldia	week	day8	1.56131220188926	0.605416196938924	48	13	0.0145579335342378	0.0675307552471929
GGB4964	week	day12	-1.23480209870646	0.479169421422777	48	8	0.0146259611438179	0.0677412937187358
Methanobrevibacter	week	day8	-1.84534063311218	0.717117640267667	48	4	0.014755871746023	0.0682373543494605
Anaerotruncus	week	day8	-3.06533323935751	1.19418103629718	48	20	0.0149831744233064	0.0691815707940322
Lactiplantibacillus	week	day4	1.28784847630564	0.502087442334085	48	12	0.0150515685988403	0.0693902823539754
GGB38873	week	day12	0.54153944771623	0.214027311778119	48	4	0.0151417724386898	0.0696987432870154
GGB9501	week	day4	-1.6825524100901	0.657728644210186	48	5	0.0153005978359654	0.0703216416669868
Segatella	week	day4	-3.08944289085846	1.20880721293832	48	14	0.015386645507847	0.0706086554593227
GGB38744	week	day4	-1.32475897778578	0.518730702694477	48	15	0.0154577518216673	0.0708263299394005
Barnesiella	week	day12	-2.42027088796359	0.952283210138106	48	29	0.0159179568057486	0.0728234354171252
GGB9059	week	day4	-2.52315284820052	0.995699372702919	48	5	0.0162044563571681	0.0740209670544226
GGB9747	week	day8	-1.64632212938376	0.650017378765429	48	5	0.0162552238503804	0.0740780885274181
Turicibacter	week	day12	-1.05937421137458	0.423761998291147	48	4	0.016315996102797	0.0740780885274181
Turicibacter	week	day4	-1.05937421137458	0.423761998291147	48	4	0.0163159961027605	0.0740780885274181
Turicibacter	week	day8	-1.05937421137458	0.423761998291147	48	4	0.016315996102797	0.0740780885274181
GGB3446	week	day12	-0.467770665945682	0.187411743019785	48	3	0.0177355408730629	0.0801582149429282
GGB3446	week	day4	-0.467770665945682	0.187411743019785	48	3	0.017735540871819	0.0801582149429282
GGB3446	week	day8	-0.467770665945682	0.187411743019785	48	3	0.0177355408730677	0.0801582149429282
Leuconostoc	week	day4	-1.9602790799976	0.787050013325321	48	4	0.0179581122067955	0.0810417371383593
GGB9185	week	day12	-0.447885714463998	0.18012649510131	48	3	0.0181350886969926	0.0814717498261738
GGB9185	week	day4	-0.447885714463998	0.180126495101311	48	3	0.0181350886979384	0.0814717498261738
GGB9185	week	day8	-0.447885714463998	0.180126495101311	48	3	0.0181350886970611	0.0814717498261738
GGB1420	week	day4	-1.915341305783	0.772046280217562	48	4	0.0183777241534864	0.0823616323211003
GGB4684	week	day12	-0.91978127469866	0.375586003923369	48	4	0.0184802182840771	0.0823616323211003
GGB4684	week	day4	-0.91978127469866	0.375586003923369	48	4	0.0184802182840771	0.0823616323211003
GGB4684	week	day8	-0.91978127469866	0.375586003923369	48	4	0.0184802182840771	0.0823616323211003
GGB52130	week	day4	-1.80733854747157	0.729444293326799	48	31	0.0185153629495604	0.0823616323211003
GGB9788	week	day12	-0.522059176798436	0.213320871494269	48	3	0.0185533890990268	0.0823616323211003
GGB9788	week	day4	-0.522059176798436	0.213320871494269	48	3	0.0185533890990714	0.0823616323211003
GGB9788	week	day8	-0.522059176798436	0.213320871494269	48	3	0.0185533890990268	0.0823616323211003
GGB2983	week	day12	-0.377034027199621	0.152451300806959	48	3	0.0187144340010368	0.0827083996048033
GGB2983	week	day4	-0.377034027199621	0.152451300806959	48	3	0.0187144340010226	0.0827083996048033
GGB2983	week	day8	-0.377034027199621	0.152451300806959	48	3	0.0187144340014879	0.0827083996048033
GGB9533	week	day12	-0.679393688390709	0.278281256372109	48	3	0.0188209396538858	0.0828121344772639
GGB9533	week	day4	-0.679393688390709	0.278281256372109	48	3	0.0188209396539236	0.0828121344772639
GGB9533	week	day8	-0.679393688390709	0.278281256372109	48	3	0.0188209396538858	0.0828121344772639
GGB52106	week	day12	-0.627249270034786	0.257167548195055	48	3	0.018927211272603	0.0829139328369373
GGB52106	week	day4	-0.627249270034786	0.257167548195055	48	3	0.0189272112725499	0.0829139328369373
GGB52106	week	day8	-0.627249270034786	0.257167548195055	48	3	0.018927211272603	0.0829139328369373
GGB45540	week	day12	-0.527232820838236	0.213953362714845	48	3	0.0191097421565781	0.0829845406881606
GGB45540	week	day4	-0.527232820838236	0.213953362714845	48	3	0.0191097421560316	0.0829845406881606
GGB45540	week	day8	-0.527232820838236	0.213953362714845	48	3	0.0191097421571332	0.0829845406881606
Wujia	week	day12	-0.772525481555186	0.317068310518052	48	3	0.0190469779720159	0.0829845406881606
Wujia	week	day4	-0.772525481555186	0.317068310518052	48	3	0.0190469779720159	0.0829845406881606
Wujia	week	day8	-0.772525481555186	0.317068310518052	48	3	0.0190469779720159	0.0829845406881606
GGB9766	week	day12	-0.41855102070127	0.172012438346429	48	3	0.0191952286355299	0.0829943989560412
GGB9766	week	day4	-0.41855102070127	0.172012438346429	48	3	0.019195228635555	0.0829943989560412
GGB9766	week	day8	-0.41855102070127	0.172012438346429	48	3	0.0191952286355299	0.0829943989560412
GGB12785	week	day12	-0.847895065071792	0.348904919933976	48	3	0.0193396465432117	0.0832578740392652
GGB12785	week	day4	-0.847895065071792	0.348904919933976	48	3	0.0193396465432116	0.0832578740392652
GGB12785	week	day8	-0.847895065071792	0.348904919933976	48	3	0.0193396465432117	0.0832578740392652
GGB9640	week	day8	-1.45056624031038	0.593469267391676	48	12	0.0200271048674092	0.0857641975316359
GGB9786	week	day12	-0.685648085728204	0.28385422965992	48	3	0.0200364886613013	0.0857641975316359
GGB9786	week	day4	-0.685648085728204	0.28385422965992	48	3	0.0200364886613013	0.0857641975316359
GGB9786	week	day8	-0.685648085728204	0.28385422965992	48	3	0.0200364886613013	0.0857641975316359
GGB35551	week	day12	-0.545760470530169	0.224132832410954	48	3	0.0204631740152758	0.0872162630463145
GGB35551	week	day4	-0.545760470530169	0.224132832410954	48	3	0.0204631740141315	0.0872162630463145
GGB35551	week	day8	-0.545760470530169	0.224132832410954	48	3	0.0204631740168826	0.0872162630463145
Intestinibacter	week	day12	-0.505349916868411	0.207709072441339	48	3	0.0205596368676305	0.0872545156189628
Intestinibacter	week	day4	-0.505349916868411	0.207709072441339	48	3	0.020559636868768	0.0872545156189628
Intestinibacter	week	day8	-0.505349916868411	0.207709072441339	48	3	0.020559636868773	0.0872545156189628
GGB9778	week	day12	-0.623882338786103	0.259792370551821	48	3	0.0207241226565055	0.0875799081757453
GGB9778	week	day4	-0.623882338786103	0.259792370551821	48	3	0.0207241226565601	0.0875799081757453
GGB9778	week	day8	-0.623882338786103	0.259792370551821	48	3	0.0207241226565055	0.0875799081757453
GGB9608	week	day12	-0.7395453661951	0.308184045769652	48	7	0.0208127702298	0.0878304774718783
Proteus	week	day12	1.62936565264529	0.671977343620253	48	9	0.0209578618410874	0.0882632330016313
Veillonella	week	day12	1.71000809316795	0.705333733262775	48	38	0.0209743177353475	0.0882632330016313
Raoultella	week	day12	-0.589233791441401	0.243371217194497	48	3	0.0211341882834295	0.0885623128067521
Raoultella	week	day4	-0.589233791441401	0.243371217194497	48	3	0.0211341882826842	0.0885623128067521
Raoultella	week	day8	-0.589233791441401	0.243371217194497	48	3	0.0211341882833115	0.0885623128067521
GGB51959	week	day4	-0.830750441136467	0.345382971143351	48	8	0.0219252898868144	0.0914735375454742
GGB9444	week	day12	-0.670997391433692	0.279025055982299	48	3	0.0219512031935327	0.0914735375454742
GGB9444	week	day4	-0.670997391433692	0.279025055982299	48	3	0.021951203193679	0.0914735375454742
GGB9444	week	day8	-0.670997391433692	0.279025055982299	48	3	0.0219512031944019	0.0914735375454742
Angelakisella	group	R	-1.4036589049784	0.590574936886959	48	5	0.0219866823372459	0.0914939548720999
GGB74505	week	day12	-0.636617079583521	0.268363054692	48	3	0.0222263490424791	0.0916958688997277
GGB74505	week	day4	-0.636617079583521	0.268363054692	48	3	0.0222263490424791	0.0916958688997277
GGB74505	week	day8	-0.636617079583521	0.268363054692	48	3	0.0222263490424791	0.0916958688997277
GGB9623	group	R	-0.749232818463713	0.315894428247709	48	3	0.0222497328947869	0.0916958688997277
Merdimonas	week	day12	-1.50888219589694	0.628446078631723	48	4	0.02214628756749	0.0916958688997277
Merdimonas	week	day4	-1.50888219589694	0.628446078631723	48	4	0.0221462875695089	0.0916958688997277
Merdimonas	week	day8	-1.50888219589694	0.628446078631723	48	4	0.0221462875667102	0.0916958688997277
GGB10692	week	day12	-0.821810013636153	0.347457754726772	48	3	0.0226009918561256	0.092506385271584
GGB10692	week	day4	-0.821810013636153	0.347457754726772	48	3	0.0226009918560993	0.092506385271584
GGB10692	week	day8	-0.821810013636153	0.347457754726772	48	3	0.0226009918561256	0.092506385271584
GGB6612	week	day4	-2.79921933402488	1.16995983458427	48	5	0.0225806808001675	0.092506385271584
GGB9710	week	day8	-1.70578579855335	0.712597454259936	48	6	0.0225191325032699	0.092506385271584
Prevotella	week	day8	-2.17545335907975	0.912867943631984	48	10	0.0230804466779194	0.0943397492627526
GGB9710	week	day12	-1.6940790299242	0.712597454259936	48	6	0.0233894223842958	0.0954722398005636
Bifidobacterium	week	day12	-1.86221822420501	0.784421174717758	48	46	0.0235693238730601	0.0960755000384138
GGB4569	week	day12	-0.736612078175921	0.311137441746703	48	3	0.0239256628061008	0.0966067248527037
GGB4569	week	day4	-0.736612078175921	0.311137441746703	48	3	0.0239256628054091	0.0966067248527037
GGB4569	week	day8	-0.736612078175921	0.311137441746703	48	3	0.0239256628058798	0.0966067248527037
GGB9198	week	day12	-0.828639233918495	0.35386099280117	48	3	0.023897805538668	0.0966067248527037
GGB9198	week	day4	-0.828639233918494	0.35386099280117	48	3	0.0238978055387302	0.0966067248527037
GGB9198	week	day8	-0.828639233918494	0.35386099280117	48	3	0.023897805538668	0.0966067248527037
GGB9347	week	day4	-2.68737421125622	1.13407443679018	48	9	0.0238059175353778	0.0966067248527037
GGB13493	week	day12	-0.711533491585712	0.301570792168876	48	3	0.0243726242339152	0.0976210063136088
GGB13493	week	day4	-0.711533491585712	0.301570792168876	48	3	0.0243726242367198	0.0976210063136088
GGB13493	week	day8	-0.711533491585712	0.301570792168876	48	3	0.0243726242306361	0.0976210063136088
GGB6519	week	day12	-0.751622369374237	0.31837274597289	48	3	0.0242943812158462	0.0976210063136088
GGB6519	week	day4	-0.751622369374237	0.31837274597289	48	3	0.0242943812134738	0.0976210063136088
GGB6519	week	day8	-0.751622369374237	0.31837274597289	48	3	0.0242943812157882	0.0976210063136088
GGB9747	week	day4	-1.53040374453705	0.650017378765429	48	5	0.0246549285705081	0.0986197142820326
GGB9525	week	day12	-0.735881205019591	0.312791960244014	48	3	0.0247558779502723	0.0986279451791186
GGB9525	week	day4	-0.735881205019591	0.312791960244014	48	3	0.0247558779492477	0.0986279451791186
GGB9525	week	day8	-0.735881205019591	0.312791960244014	48	3	0.0247558779510421	0.0986279451791186
GGB38744	week	day8	-1.21588773769431	0.518730702694477	48	15	0.02525136659906	0.100468203277111
GGB9296	week	day12	-0.81338236884919	0.351745013352566	48	3	0.0256072842871343	0.101479463029279
GGB9296	week	day4	-0.81338236884919	0.351745013352566	48	3	0.0256072842871018	0.101479463029279
GGB9296	week	day8	-0.81338236884919	0.351745013352566	48	3	0.0256072842871343	0.101479463029279
Anaerostipes	group	R	-1.8111987184494	0.692223199876313	48	48	0.0257521445006529	0.101783905344721
Senegalimassilia	week	day8	0.89078809092034	0.381429356769841	48	16	0.0257509798614282	0.101783905344721
GGB3277	week	day12	-1.9068806845469	0.817634875432835	48	6	0.0259399776201955	0.102391046226418
GGB35068	week	day12	-0.935649367423233	0.40264140586772	48	3	0.0264422568835091	0.103962197891537
GGB35068	week	day4	-0.935649367423233	0.40264140586772	48	3	0.0264422568823549	0.103962197891537
GGB35068	week	day8	-0.935649367423234	0.40264140586772	48	3	0.0264422568835091	0.103962197891537
Bittarella	week	day12	3.20631646648163	1.38087239968039	48	30	0.0265525798982446	0.104258948891795
GGB45620	week	day12	-0.930296056075524	0.400976068239556	48	3	0.0266659323748669	0.104293424400097
GGB45620	week	day4	-0.930296056075524	0.400976068239556	48	3	0.0266659323747237	0.104293424400097
GGB45620	week	day8	-0.930296056075524	0.400976068239556	48	3	0.0266659323750247	0.104293424400097
GGB79087	week	day12	-0.914588288974357	0.394767992756313	48	3	0.0268671229802104	0.10466983327707
GGB79087	week	day4	-0.914588288974357	0.394767992756313	48	3	0.026867122977806	0.10466983327707
GGB79087	week	day8	-0.914588288974357	0.394767992756313	48	3	0.026867122979146	0.10466983327707
GGB3627	week	day12	-0.587430856399337	0.254709901172543	48	3	0.027515685429477	0.106300091076023
GGB3627	week	day4	-0.587430856399337	0.254709901172543	48	3	0.0275156854273235	0.106300091076023
GGB3627	week	day8	-0.587430856399337	0.254709901172543	48	3	0.0275156854350517	0.106300091076023
GGB9249	week	day12	-0.882473351517249	0.386978776174619	48	3	0.0275996628887679	0.106300091076023
GGB9249	week	day4	-0.882473351517249	0.386978776174619	48	3	0.0275996628887678	0.106300091076023
GGB9249	week	day8	-0.882473351517248	0.386978776174619	48	3	0.0275996628887679	0.106300091076023
GGB9561	week	day12	-0.712067516400798	0.31226514591937	48	3	0.0276053378228844	0.106300091076023
GGB9561	week	day4	-0.712067516400798	0.31226514591937	48	3	0.0276053378228843	0.106300091076023
GGB9561	week	day8	-0.712067516400798	0.31226514591937	48	3	0.0276053378228844	0.106300091076023
Prevotella	week	day4	-2.10223001270461	0.912867943631984	48	10	0.0277278963887505	0.10663478919684
GGB9613	week	day12	-1.00579022901472	0.437078552931608	48	3	0.0278361624216471	0.106639946180459
GGB9613	week	day4	-1.00579022901472	0.437078552931608	48	3	0.0278361624203812	0.106639946180459
GGB9613	week	day8	-1.00579022901472	0.437078552931608	48	3	0.0278361624221052	0.106639946180459
GGB3677	week	day12	-0.638945389626817	0.281530064226623	48	3	0.0283073760306876	0.10803019015793
GGB3677	week	day4	-0.638945389626817	0.281530064226623	48	3	0.0283073760306876	0.10803019015793
GGB3677	week	day8	-0.638945389626817	0.281530064226623	48	3	0.0283073760306876	0.10803019015793
GGB9293	week	day12	-0.876838931479138	0.387002197118806	48	3	0.0285601869377108	0.108579516286697
GGB9293	week	day4	-0.876838931479138	0.387002197118806	48	3	0.0285601869377108	0.108579516286697
GGB9293	week	day8	-0.876838931479137	0.387002197118806	48	3	0.0285601869377108	0.108579516286697
Provencibacterium	week	day4	-3.16896047159345	1.38449911460302	48	21	0.0286205861212779	0.108671057963025
Faecalicatena	week	day8	-1.67585489180109	0.740779056221004	48	47	0.0287888465818922	0.108797982701439
GGB3363	week	day12	-0.873207850737644	0.386149991134768	48	3	0.0288536876980019	0.108797982701439
GGB3363	week	day4	-0.873207850737644	0.386149991134768	48	3	0.0288536876980019	0.108797982701439
GGB3363	week	day8	-0.873207850737644	0.386149991134768	48	3	0.0288536876980019	0.108797982701439
GGB45491	week	day12	-0.98288491117747	0.430354302836872	48	3	0.0289449178575467	0.108797982701439
GGB45491	week	day4	-0.98288491117747	0.430354302836872	48	3	0.0289449178572131	0.108797982701439
GGB45491	week	day8	-0.98288491117747	0.430354302836872	48	3	0.0289449178577359	0.108797982701439
Slackia	week	day8	2.95061855887395	1.28982318918321	48	31	0.028702909986222	0.108797982701439
Segatella	week	day12	-2.75581392938409	1.20880721293832	48	14	0.0292150808708704	0.109675686280608
Prevotella	week	day12	-2.07914420182992	0.912867943631984	48	10	0.0293592831229995	0.110078916170444
Congzhengia	week	day12	-1.00750006212874	0.447345139538615	48	3	0.0294716586897677	0.110086395505349
Congzhengia	week	day4	-1.00750006212874	0.447345139538615	48	3	0.0294716586897677	0.110086395505349
Congzhengia	week	day8	-1.00750006212874	0.447345139538615	48	3	0.0294716586897677	0.110086395505349
GGB9758	week	day12	-0.843156350995528	0.375089644930303	48	3	0.0297661565312885	0.110771567589074
GGB9758	week	day4	-0.843156350995528	0.375089644930303	48	3	0.0297661565312885	0.110771567589074
GGB9758	week	day8	-0.843156350995528	0.375089644930303	48	3	0.0297661565312885	0.110771567589074
GGB9590	week	day12	-1.20561591690457	0.531640897571417	48	3	0.0300190534626516	0.111297407642434
GGB9590	week	day4	-1.20561591690457	0.531640897571417	48	3	0.0300190534614499	0.111297407642434
GGB9590	week	day8	-1.20561591690457	0.531640897571417	48	3	0.0300190534650549	0.111297407642434
Agathobaculum	week	day4	-2.02015385802706	0.892231726820761	48	45	0.0302608101913803	0.11191747924719
Fournierella	week	day12	2.44030889805719	1.07780169813958	48	11	0.0302611098632944	0.11191747924719
GGB3142	week	day12	-1.11289492805791	0.497387746192558	48	3	0.0304898611875454	0.112346877676276
GGB3142	week	day4	-1.11289492805791	0.497387746192558	48	3	0.0304898611875397	0.112346877676276
GGB3142	week	day8	-1.11289492805791	0.497387746192558	48	3	0.0304898611875454	0.112346877676276
Dialister	week	day4	3.15535190309389	1.4052205282058	48	37	0.0315573952524232	0.116137425086409
Massilimicrobiota	week	day12	-1.00707866338653	0.453918692968876	48	4	0.0318413352566454	0.116894816058752
Massilimicrobiota	week	day8	-1.00707866338653	0.453918692968876	48	4	0.0318413352566454	0.116894816058752
Faecalimonas	group	R	-2.60359800043383	1.04722448078409	48	5	0.0321997050681247	0.118065585249791
GGB4559	week	day12	-1.41420271475283	0.639527174619416	48	3	0.0323794185050913	0.118253414478684
GGB4559	week	day4	-1.41420271475283	0.639527174619416	48	3	0.0323794185050915	0.118253414478684
GGB4559	week	day8	-1.41420271475283	0.639527174619416	48	3	0.0323794185050913	0.118253414478684
Proteus	week	day8	1.50088360012159	0.671977343620253	48	9	0.0324090240215646	0.118253414478684
Faecalimonas	week	day12	-2.33717350530841	1.05132310693169	48	5	0.0331730802631179	0.120893856452191
GGB3351	week	day4	-1.69321434497288	0.762376400951081	48	5	0.0333291670072459	0.121314924191824
Lactococcus	week	day8	-2.34598672892281	1.05792746502364	48	8	0.0335850082681897	0.122097624226517
Anaerotruncus	week	day4	-2.63539736069061	1.19418103629718	48	20	0.0343898103607274	0.123987781934952
GGB42639	week	day12	-0.810864648733779	0.367548171936757	48	3	0.0344448073773683	0.123987781934952
GGB42639	week	day4	-0.810864648733779	0.367548171936757	48	3	0.0344448073804177	0.123987781934952
GGB42639	week	day8	-0.810864648733779	0.367548171936757	48	3	0.0344448073796183	0.123987781934952
GGB4605	week	day12	-0.751402548380791	0.343805675068644	48	3	0.0343429251940791	0.123987781934952
GGB4605	week	day4	-0.751402548380791	0.343805675068644	48	3	0.0343429251940794	0.123987781934952
GGB4605	week	day8	-0.751402548380791	0.343805675068644	48	3	0.0343429251940791	0.123987781934952
Haemophilus	week	day12	-0.868405707868585	0.393804345149313	48	3	0.0345193256523445	0.123987781934952
Haemophilus	week	day4	-0.868405707868585	0.393804345149313	48	3	0.034519325652336	0.123987781934952
Haemophilus	week	day8	-0.868405707868585	0.393804345149313	48	3	0.0345193256506745	0.123987781934952
GGB9614	week	day4	-2.68646284810574	1.21959270302136	48	27	0.0347046671159563	0.12450403358626
GGB58233	week	day4	1.38194287080892	0.62902015610089	48	17	0.0351513919805051	0.12500203685241
GGB6613	week	day12	-0.80212051052838	0.365267542745638	48	3	0.0352289497176628	0.12500203685241
GGB6613	week	day4	-0.80212051052838	0.365267542745638	48	3	0.0352289497188397	0.12500203685241
GGB6613	week	day8	-0.80212051052838	0.365267542745638	48	3	0.035228949718999	0.12500203685241
GGB9258	week	day12	-1.81333850404941	0.824898506257167	48	3	0.0350514408099056	0.12500203685241
GGB9258	week	day4	-1.81333850404941	0.824898506257167	48	3	0.0350514408029875	0.12500203685241
GGB9258	week	day8	-1.81333850404941	0.824898506257168	48	3	0.0350514408166491	0.12500203685241
GGB9499	group	R	-1.9875492465309	0.816216071424252	48	8	0.0351436730394132	0.12500203685241
GGB9623	week	day4	-0.915643757951605	0.421192570996945	48	3	0.0352612697538216	0.12500203685241
GGB9623	week	day8	-0.915643757951605	0.421192570996945	48	3	0.0352612697537705	0.12500203685241
GGB58233	week	day12	1.37891743408182	0.62902015610089	48	17	0.0355272281237225	0.125795818397844
GGB3304	week	day8	-1.95199640665458	0.89239957765717	48	6	0.0359066949455016	0.126553004275134
GGB6601	week	day12	-2.25444507619079	1.03005331666425	48	4	0.0358028888801145	0.126553004275134
Peptidiphaga	week	day12	-0.853359527444487	0.39023542733979	48	3	0.0359525580276168	0.126553004275134
Peptidiphaga	week	day4	-0.853359527444487	0.39023542733979	48	3	0.0359525580326734	0.126553004275134
Peptidiphaga	week	day8	-0.853359527444487	0.39023542733979	48	3	0.0359525580327086	0.126553004275134
Butyricicoccus	week	day12	-2.24676884813409	1.02875725701441	48	4	0.0361765129347978	0.126893466238662
Butyricicoccus	week	day8	-2.24676884813409	1.02875725701441	48	4	0.0361765129350195	0.126893466238662
Klebsiella	week	day12	-1.34354026428374	0.61489997596154	48	6	0.0360960330830815	0.126893466238662
GGB3480	week	day12	-0.97170394072893	0.445461017482279	48	3	0.036386065840788	0.127032799326467
GGB3480	week	day4	-0.97170394072893	0.445461017482279	48	3	0.0363860658470564	0.127032799326467
GGB3480	week	day8	-0.97170394072893	0.445461017482279	48	3	0.0363860658498604	0.127032799326467
GGB3550	week	day8	-0.731176912351474	0.335103110718347	48	8	0.036337846316539	0.127032799326467
Bacteroidales_unclassified	week	day12	-2.74762034831071	1.27326603243213	48	3	0.0365620741496608	0.127350088307084
Bacteroidales_unclassified	week	day4	-2.74762034831071	1.27326603243213	48	3	0.0365620741496608	0.127350088307084
Bittarella	week	day8	3.00660520446802	1.38087239968039	48	30	0.0367098732976253	0.127716210356389
GGB58485	week	day12	-0.618993871684054	0.284656106170725	48	3	0.0369361274532313	0.128056655090044
GGB58485	week	day4	-0.618993871684054	0.284656106170725	48	3	0.0369361274541136	0.128056655090044
GGB58485	week	day8	-0.618993871684055	0.284656106170725	48	3	0.0369361274523306	0.128056655090044
Allisonella	week	day4	1.24254103019697	0.572562941478211	48	8	0.037294733464751	0.129150280702008
Bittarella	week	day4	2.97942546153004	1.38087239968039	48	30	0.0383320371483074	0.132588965488712
GGB42389	week	day12	-0.856229456914666	0.398109723434614	48	3	0.0389158250942605	0.134143028443001
GGB42389	week	day4	-0.856229456914666	0.398109723434614	48	3	0.0389158250964322	0.134143028443001
GGB42389	week	day8	-0.856229456914666	0.398109723434614	48	3	0.0389158250936693	0.134143028443001
Bacteroidales_unclassified	group	R	-2.02946526123306	0.954949524324095	48	3	0.039354915623749	0.135500468983035
Faecalimonas	week	day8	-2.25384017197507	1.05132310693169	48	5	0.0395093737840503	0.135875915358481
GGB9710	week	day4	-1.52345023123522	0.712597454259936	48	6	0.0400240340298797	0.137330171808945
Luoshenia	week	day4	-3.17112370387501	1.48306754030764	48	20	0.0399947133704589	0.137330171808945
Lachnotalea	week	day4	1.65590267828446	0.775032079081517	48	26	0.0401396854119473	0.137569231102573
GGB3118	week	day12	-1.243078935973	0.583864412253805	48	3	0.040801389321207	0.139210137348366
GGB3118	week	day8	-1.243078935973	0.583864412253805	48	3	0.0408013893213233	0.139210137348366
GGB9343	week	day12	-1.92945991559937	0.906267489083309	48	4	0.0408045756866701	0.139210137348366
GGB9343	week	day8	-1.92945991559937	0.906267489083309	48	4	0.0408045756865472	0.139210137348366
GGB4604	week	day12	-0.811356005505554	0.385892702656561	48	3	0.0413974469114525	0.140273115695431
GGB4604	week	day4	-0.811356005505554	0.385892702656561	48	3	0.0413974469114525	0.140273115695431
GGB4604	week	day8	-0.811356005505554	0.385892702656561	48	3	0.0413974469114524	0.140273115695431
GGB6608	week	day12	-1.1264562327114	0.535504150735377	48	3	0.0413053633620806	0.140273115695431
GGB6608	week	day4	-1.1264562327114	0.535504150735377	48	3	0.0413053633620807	0.140273115695431
GGB6608	week	day8	-1.1264562327114	0.535504150735377	48	3	0.0413053633620806	0.140273115695431
Dorea	week	day8	0.9754873203989	0.460185214900532	48	48	0.0416330757714602	0.140493972849838
GGB3352	week	day12	-0.169049480981329	0.0805072540562741	48	2	0.041650452512582	0.140493972849838
GGB3352	week	day4	-0.169049480981329	0.0805072540562741	48	2	0.0416504525126359	0.140493972849838
GGB3352	week	day8	-0.169049480981329	0.0805072540562741	48	2	0.041650452512582	0.140493972849838
Allisonella	week	day8	1.21296227216619	0.572562941478211	48	8	0.0417500686806006	0.140671402581483
GGB3588	week	day4	0.869083552967102	0.410822106964748	48	12	0.0420231099847768	0.140889749258058
GGB4699	week	day12	-0.176634993299497	0.0842741427412256	48	2	0.0420081512798508	0.140889749258058
GGB4699	week	day4	-0.176634993299497	0.0842741427412256	48	2	0.0420081512798083	0.140889749258058
GGB4699	week	day8	-0.176634993299497	0.0842741427412256	48	2	0.0420081512798508	0.140889749258058
GGB9176	week	day12	-0.178394009709669	0.0851726684278303	48	2	0.0421444938455754	0.140889749258058
GGB9176	week	day4	-0.178394009709669	0.0851726684278304	48	2	0.0421444938455755	0.140889749258058
GGB9176	week	day8	-0.178394009709669	0.0851726684278303	48	2	0.0421444938455754	0.140889749258058
Bacteroidales_unclassified	week	day8	-2.66428701497737	1.27326603243213	48	3	0.0423335161445622	0.14136370569702
