feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GGB9786	week	2	-2.07932970816469	0.49072010140261	153	8	4.35144891214828e-05	0.000252185053681181
GGB9786	week	3	-2.07932970816469	0.49072010140261	153	8	4.35144891207151e-05	0.000252185053681181
GGB9786	week	5	-2.07932970816469	0.49072010140261	153	8	4.3514489121277e-05	0.000252185053681181
GGB9786	week	6	-2.07932970816469	0.49072010140261	153	8	4.35144891204032e-05	0.000252185053681181
GGB9524	week	1	-1.52845620483642	0.361062420456825	153	8	4.42825465569708e-05	0.000256327817570158
GGB3612	week	1	-1.55867113503393	0.368588932420295	153	6	4.51438188304297e-05	0.000260999557607863
GGB9781	week	1	-1.36723066254555	0.32343646298252	153	8	4.52460988636041e-05	0.000261277232766328
GGB38744	week	1	-1.89085735297606	0.448085667461834	153	9	4.65668046816292e-05	0.000268260444194648
GGB38744	week	5	-1.89085735297606	0.448085667461834	153	9	4.65668046812094e-05	0.000268260444194648
GGB53380	week	4	-0.627570239793012	0.149592888819462	153	5	4.72808746889983e-05	0.000272048617087474
GGB9561	week	4	-1.07924384487953	0.257703817225636	153	5	4.86501097982587e-05	0.000279592993780923
Cryptobacterium	week	3	4.33780739981749	1.0316392255744	153	59	4.93977327200632e-05	0.000283551228581435
GGB9786	week	4	-2.08885024923208	0.496952978245636	153	8	4.95357714026067e-05	0.000284005089374945
GGB9715	week	1	-1.58143754858432	0.376850799915206	153	10	5.09940438941042e-05	0.000292018210932231
GGB3061	week	4	-0.752752336299162	0.179641045862316	153	5	5.20124396509367e-05	0.000297145527982752
GGB38744	week	4	-1.90184364054333	0.453819456439103	153	9	5.20128073275456e-05	0.000297145527982752
GGB9787	week	2	-0.961566687573212	0.22953473391457	153	7	5.24541345136295e-05	0.000298251607813034
GGB9787	week	3	-0.961566687573212	0.22953473391457	153	7	5.2454134510926e-05	0.000298251607813034
GGB9787	week	5	-0.961566687573212	0.22953473391457	153	7	5.2454134509893e-05	0.000298251607813034
GGB9787	week	6	-0.961566687573212	0.22953473391457	153	7	5.24541345127332e-05	0.000298251607813034
GGB13489	week	4	-1.64664637970327	0.393245673974847	153	7	5.27105849191595e-05	0.000299356340767302
GGB2998	week	1	-0.548307001499045	0.131259917339314	153	5	5.51675583064659e-05	0.000309658462520326
GGB2998	week	2	-0.548307001499045	0.131259917339314	153	5	5.51675583144601e-05	0.000309658462520326
GGB2998	week	3	-0.548307001499045	0.131259917339314	153	5	5.51675582981471e-05	0.000309658462520326
GGB2998	week	5	-0.548307001499045	0.131259917339314	153	5	5.51675582811403e-05	0.000309658462520326
GGB2998	week	6	-0.548307001499045	0.131259917339314	153	5	5.51675582825497e-05	0.000309658462520326
GGB9747	week	2	-2.56981210221444	0.615267899114041	153	7	5.50393782054017e-05	0.000309658462520326
GGB9747	week	3	-2.56981210221444	0.615267899114042	153	7	5.50393782030671e-05	0.000309658462520326
GGB9747	week	5	-2.56981210221444	0.615267899114042	153	7	5.50393782042908e-05	0.000309658462520326
GGB9747	week	6	-2.56981210221444	0.615267899114041	153	7	5.50393782056167e-05	0.000309658462520326
GGB9782	week	1	-0.836334523365864	0.201203987379549	153	6	5.49907376049277e-05	0.000309658462520326
Dorea	week	3	-4.85187951121158	1.16338363950209	153	90	5.63806864795987e-05	0.000316099401729624
GGB9787	week	4	-0.962966078713678	0.232367780647135	153	7	6.22060945662995e-05	0.000348354129571277
GGB3478	week	1	-0.841483421031366	0.203633516324325	153	5	6.53733858800707e-05	0.000363974828206267
GGB3478	week	2	-0.841483421031366	0.203633516324325	153	5	6.53733858697943e-05	0.000363974828206267
GGB3478	week	3	-0.841483421031366	0.203633516324325	153	5	6.53733858490822e-05	0.000363974828206267
GGB3478	week	5	-0.841483421031366	0.203633516324325	153	5	6.53733858788013e-05	0.000363974828206267
GGB3478	week	6	-0.841483421031366	0.203633516324325	153	5	6.53733858491211e-05	0.000363974828206267
GGB4683	week	1	-0.784934692950867	0.189976802582928	153	5	6.58152427688271e-05	0.000364328976195552
GGB4683	week	2	-0.784934692950867	0.189976802582928	153	5	6.58152427928011e-05	0.000364328976195552
GGB4683	week	3	-0.784934692950866	0.189976802582928	153	5	6.58152427624305e-05	0.000364328976195552
GGB4683	week	5	-0.784934692950867	0.189976802582928	153	5	6.58152427752379e-05	0.000364328976195552
GGB4683	week	6	-0.784934692950866	0.189976802582928	153	5	6.58152427832972e-05	0.000364328976195552
GGB3345	week	1	-0.996370022218286	0.24184627482743	153	6	6.84093515276062e-05	0.00037602253063927
GGB34900	week	1	-1.31332560670721	0.32027410913749	153	6	6.83755034954067e-05	0.00037602253063927
GGB34900	week	2	-1.31332560670721	0.32027410913749	153	6	6.83755034953653e-05	0.00037602253063927
GGB34900	week	3	-1.31332560670721	0.32027410913749	153	6	6.83755034953651e-05	0.00037602253063927
GGB34900	week	5	-1.31332560670721	0.32027410913749	153	6	6.83755034954066e-05	0.00037602253063927
GGB34900	week	6	-1.31332560670721	0.32027410913749	153	6	6.83755034954067e-05	0.00037602253063927
Pediococcus	week	2	3.15343187289877	0.765431986664522	153	44	6.84742025271262e-05	0.00037602253063927
GGB38744	week	3	-1.84540280752151	0.448085667461834	153	9	6.88122783522228e-05	0.00037744867032381
GGB2998	week	4	-0.547013361025103	0.1328322176131	153	5	6.89679743590939e-05	0.000377872314577242
GGB9641	week	1	-1.16471925350808	0.284805474353238	153	5	7.13753231674049e-05	0.000388850176896
GGB9641	week	2	-1.16471925350808	0.284805474353238	153	5	7.13753231674506e-05	0.000388850176896
GGB9641	week	3	-1.16471925350808	0.284805474353238	153	5	7.13753231673945e-05	0.000388850176896
GGB9641	week	5	-1.16471925350808	0.284805474353238	153	5	7.13753231677808e-05	0.000388850176896
GGB9641	week	6	-1.16471925350808	0.284805474353238	153	5	7.13753231677874e-05	0.000388850176896
GGB9522	week	1	-0.690608010129323	0.169085515616547	153	6	7.28100950459786e-05	0.000396218551120263
GGB9747	week	4	-2.55490005668027	0.623016508828283	153	7	7.343531365013e-05	0.000399169831308156
GGB34900	week	4	-1.31722809426527	0.324085949921738	153	6	7.8621688253114e-05	0.000426879425735059
GGB3478	week	4	-0.841154832973223	0.2060725446283	153	5	7.89786302048434e-05	0.000428334553002845
GGB47687	week	3	-1.93482709748938	0.47482979643343	153	10	8.14300725643592e-05	0.000438175675385423
GGB47687	week	5	-1.93482709748938	0.47482979643343	153	10	8.14300725625788e-05	0.000438175675385423
GGB47687	week	6	-1.93482709748938	0.47482979643343	153	10	8.14300725638343e-05	0.000438175675385423
GGB9695	week	2	-1.72080190959657	0.422295368726212	153	6	8.11988351238108e-05	0.000438175675385423
GGB9695	week	3	-1.72080190959657	0.422295368726212	153	6	8.11988351141404e-05	0.000438175675385423
GGB9695	week	5	-1.72080190959657	0.422295368726212	153	6	8.11988351177455e-05	0.000438175675385423
GGB9695	week	6	-1.72080190959657	0.422295368726212	153	6	8.11988351231596e-05	0.000438175675385423
GGB13404	week	1	-0.717173243495967	0.176118554261345	153	6	8.20942139126471e-05	0.000439295260287507
GGB13404	week	2	-0.717173243495967	0.176118554261345	153	6	8.20942138954876e-05	0.000439295260287507
GGB13404	week	3	-0.717173243495967	0.176118554261345	153	6	8.20942139000518e-05	0.000439295260287507
GGB13404	week	5	-0.717173243495967	0.176118554261345	153	6	8.20942139173767e-05	0.000439295260287507
GGB13404	week	6	-0.717173243495967	0.176118554261345	153	6	8.20942139241603e-05	0.000439295260287507
GGB4683	week	4	-0.782745295488745	0.192251996940683	153	5	8.24827832283495e-05	0.000440884665957526
Dysosmobacter	week	1	-5.10215898000994	1.25379499189014	153	66	8.29508310651699e-05	0.000442894902893412
GGB9766	week	2	-0.706147091333109	0.173765286750143	153	6	8.46471763496229e-05	0.000449956734364233
GGB9766	week	3	-0.706147091333109	0.173765286750143	153	6	8.46471763478737e-05	0.000449956734364233
GGB9766	week	5	-0.706147091333109	0.173765286750143	153	6	8.46471763567265e-05	0.000449956734364233
GGB9766	week	6	-0.706147091333109	0.173765286750143	153	6	8.46471763490943e-05	0.000449956734364233
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	week	1	-1.00961678861607	0.248599885677597	153	6	8.55023811473873e-05	0.000451512574271606
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	week	2	-1.00961678861607	0.248599885677597	153	6	8.55023811640107e-05	0.000451512574271606
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	week	3	-1.00961678861607	0.248599885677597	153	6	8.55023811743573e-05	0.000451512574271606
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	week	5	-1.00961678861607	0.248599885677597	153	6	8.55023811414918e-05	0.000451512574271606
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	week	6	-1.00961678861607	0.248599885677597	153	6	8.55023811367271e-05	0.000451512574271606
GGB2958	week	1	-1.59068790295216	0.391538622141003	153	7	8.51310903690333e-05	0.000451512574271606
GGB9707	week	2	-1.08066882376813	0.267466338852665	153	10	8.62247144943934e-05	0.00045482828587623
GGB3740	week	1	-0.961589314042573	0.238587281200361	153	5	8.96042671124943e-05	0.000469569260516766
GGB3740	week	2	-0.961589314042573	0.238587281200361	153	5	8.96042671124944e-05	0.000469569260516766
GGB3740	week	3	-0.961589314042573	0.238587281200361	153	5	8.96042671124943e-05	0.000469569260516766
GGB3740	week	5	-0.961589314042573	0.238587281200361	153	5	8.96042671124486e-05	0.000469569260516766
GGB3740	week	6	-0.961589314042573	0.238587281200361	153	5	8.96042671127301e-05	0.000469569260516766
Olegusella	week	3	2.93981643839188	0.726046745329773	153	45	8.95758308787815e-05	0.000469569260516766
GGB9641	week	4	-1.16140916783682	0.288195174275432	153	5	8.97436183344818e-05	0.000469788332498766
GGB9350	week	2	-1.5710376164387	0.389324322205489	153	7	9.430873741784e-05	0.000491548570801601
GGB9350	week	3	-1.5710376164387	0.389324322205489	153	7	9.43087374202405e-05	0.000491548570801601
GGB9350	week	5	-1.5710376164387	0.389324322205489	153	7	9.43087374200311e-05	0.000491548570801601
GGB9350	week	6	-1.5710376164387	0.389324322205489	153	7	9.43087374212374e-05	0.000491548570801601
GGB9695	week	4	-1.72408062310102	0.427523812316054	153	6	9.49829214666231e-05	0.000494527297062981
GGB9237	week	1	-2.19885382858489	0.545739926052534	153	8	9.66643970040847e-05	0.000502738375779343
GGB13404	week	4	-0.717589255570855	0.178226271345483	153	6	9.72910865718286e-05	0.000505451858608335
GGB3740	week	4	-0.96759790684104	0.24142690108575	153	5	9.76442062516597e-05	0.000506739760030165
GGB4566	week	1	-1.14744063434517	0.28519590632696	153	9	9.8814795893298e-05	0.000512262709388722
GGB3033	week	1	-1.26779197587538	0.315658481631361	153	5	0.000101240338095307	0.00051980113888551
GGB3033	week	2	-1.26779197587538	0.315658481631361	153	5	0.000101240338095358	0.00051980113888551
GGB3033	week	3	-1.26779197587538	0.315658481631361	153	5	0.000101240338070219	0.00051980113888551
GGB3033	week	5	-1.26779197587538	0.315658481631361	153	5	0.000101240338085211	0.00051980113888551
GGB3033	week	6	-1.26779197587538	0.315658481631361	153	5	0.000101240338096887	0.00051980113888551
GGB9788	week	2	-0.828216631746781	0.20618095425227	153	6	0.000101054470126438	0.00051980113888551
GGB9788	week	3	-0.828216631746781	0.20618095425227	153	6	0.000101054470136765	0.00051980113888551
GGB9788	week	5	-0.828216631746781	0.20618095425227	153	6	0.000101054470125275	0.00051980113888551
GGB9788	week	6	-0.828216631746781	0.20618095425227	153	6	0.000101054470125275	0.00051980113888551
GGB3034	week	1	-1.22052378540046	0.304283921742272	153	5	0.000103229735056228	0.000527205094666519
GGB3034	week	2	-1.22052378540046	0.304283921742272	153	5	0.000103229735033548	0.000527205094666519
GGB3034	week	3	-1.22052378540046	0.304283921742272	153	5	0.000103229735089642	0.000527205094666519
GGB3034	week	5	-1.22052378540046	0.304283921742272	153	5	0.000103229735072587	0.000527205094666519
GGB3034	week	6	-1.22052378540046	0.304283921742272	153	5	0.000103229735106007	0.000527205094666519
Cryptobacterium	week	5	4.13796083851505	1.0316392255744	153	59	0.000103355332573343	0.000527287374653837
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	week	4	-1.00865746967097	0.251574218961378	153	6	0.000103615809085305	0.000528056864079182
GGB9293	week	2	-1.42256684561685	0.354782717837665	153	6	0.000104061897907409	0.000528094942402673
GGB9293	week	3	-1.42256684561685	0.354782717837665	153	6	0.000104061897900772	0.000528094942402673
GGB9293	week	5	-1.42256684561685	0.354782717837665	153	6	0.000104061897910723	0.000528094942402673
GGB9293	week	6	-1.42256684561685	0.354782717837665	153	6	0.000104061897911158	0.000528094942402673
GGB9365	week	3	-1.83668625732376	0.45874386098566	153	10	0.000106184494652644	0.000537168620007491
GGB9365	week	5	-1.83668625732376	0.45874386098566	153	10	0.000106184494651012	0.000537168620007491
GGB9365	week	6	-1.83668625732376	0.45874386098566	153	10	0.000106184494652417	0.000537168620007491
GGB9766	week	4	-0.702726579465862	0.175866797280553	153	6	0.000109026529243602	0.00055038969060502
Lacticaseibacillus	week	6	5.54027505776865	1.38615517825956	153	100	0.000109013119837288	0.00055038969060502
GGB3619	week	2	-1.10084397075822	0.27558352658036	153	5	0.000110069489730252	0.000553334720860761
GGB3619	week	3	-1.10084397075822	0.27558352658036	153	5	0.000110069489739329	0.000553334720860761
GGB3619	week	5	-1.10084397075822	0.27558352658036	153	5	0.000110069489734072	0.000553334720860761
GGB3619	week	6	-1.10084397075822	0.27558352658036	153	5	0.000110069489729533	0.000553334720860761
GGB9365	week	4	-1.85241044996763	0.464663179073986	153	10	0.00011304669806282	0.000567708965454161
GGB9350	week	4	-1.57147763257637	0.394241199472926	153	7	0.000113196831832656	0.00056787077302716
GGB45432	week	1	-2.21289132961716	0.555187026487888	153	22	0.000113578222273344	0.000569191174264751
GGB3277	week	2	-1.33697735292629	0.335715535096025	153	8	0.000114956690889247	0.000573711319521765
GGB3277	week	3	-1.33697735292629	0.335715535096025	153	8	0.000114956690892546	0.000573711319521765
GGB3277	week	5	-1.33697735292629	0.335715535096025	153	8	0.000114956690887881	0.000573711319521765
GGB3277	week	6	-1.33697735292629	0.335715535096025	153	8	0.000114956690887881	0.000573711319521765
GGB47687	week	2	-1.88937255203483	0.47482979643343	153	10	0.000116697351921246	0.000581795493636354
GGB3033	week	4	-1.26957125456438	0.319436436098469	153	5	0.000118086413550467	0.000588111859006254
GGB3034	week	4	-1.22366720336671	0.307912047309564	153	5	0.000118215791651497	0.000588147988216541
GGB9788	week	4	-0.826041870839573	0.208679433850413	153	6	0.000125405350283297	0.000623273650118017
Bacteria_unclassified	week	6	-1.31814633255331	0.333631006370532	153	21	0.000129345901036563	0.000642195731332048
GGB3277	week	4	-1.3426882760262	0.339933913593143	153	8	0.000129532358501536	0.000642459154009678
GGB3619	week	4	-1.09885596030342	0.278922539807199	153	5	0.000134672876347493	0.00066726807869293
GGB9293	week	4	-1.41452128961615	0.359158316449239	153	6	0.000135367217282772	0.000670019032306094
Bianquea	week	1	-0.765837130088013	0.194526352941175	153	7	0.000136167373088883	0.000672829757792825
GGB9790	week	2	-1.13017870256036	0.28714028460343	153	6	0.000136633617757762	0.000672829757792825
GGB9790	week	3	-1.13017870256036	0.28714028460343	153	6	0.000136633617756379	0.000672829757792825
GGB9790	week	5	-1.13017870256036	0.28714028460343	153	6	0.000136633617753416	0.000672829757792825
GGB9790	week	6	-1.13017870256036	0.28714028460343	153	6	0.000136633617756091	0.000672829757792825
Methanobrevibacter	week	1	-2.57839593674022	0.65545709706891	153	13	0.000137944104826922	0.000678589181661347
Segatella	week	3	-1.76052126446029	0.448382605869613	153	8	0.000141653491851208	0.000694707960055973
Segatella	week	5	-1.76052126446029	0.448382605869613	153	8	0.000141653491853098	0.000694707960055973
Segatella	week	6	-1.76052126446029	0.448382605869613	153	8	0.000141653491855267	0.000694707960055973
GGB2983	week	1	-0.277524369445968	0.0711055369739753	153	4	0.000145028138830785	0.000707655032028175
GGB2983	week	2	-0.277524369445968	0.0711055369739752	153	4	0.000145028138831356	0.000707655032028175
GGB2983	week	3	-0.277524369445968	0.0711055369739752	153	4	0.000145028138831355	0.000707655032028175
GGB2983	week	5	-0.277524369445968	0.0711055369739753	153	4	0.000145028138830785	0.000707655032028175
GGB2983	week	6	-0.277524369445968	0.0711055369739752	153	4	0.000145028138830785	0.000707655032028175
GGB45613	week	1	-1.77883341420408	0.453875856222181	153	8	0.000145407179909568	0.000708786415429633
Gemmiger	week	1	-2.98445918044228	0.763594897249621	153	35	0.000151316531288738	0.000736845717579943
GGB47687	week	4	-1.8793097277272	0.480893907117118	153	10	0.000151617820095616	0.000737567092505543
GGB9790	week	4	-1.13532835929389	0.290707757378674	153	6	0.000152643406012444	0.000741806905505478
GGB9365	week	2	-1.79123171186922	0.45874386098566	153	10	0.000153431729937017	0.000744886301791004
Escherichia	week	1	5.70418095797759	1.46147072861361	153	129	0.000154664012740103	0.00075011267407486
Dielma	week	2	-1.50943565355095	0.388002064006829	153	9	0.00016171096500705	0.000780656809116562
Dielma	week	3	-1.50943565355095	0.388002064006829	153	9	0.000161710965003968	0.000780656809116562
Dielma	week	5	-1.50943565355095	0.388002064006829	153	9	0.000161710965004995	0.000780656809116562
Dielma	week	6	-1.50943565355095	0.388002064006829	153	9	0.000161710965035928	0.000780656809116562
GGB4605	week	2	-1.25390529751727	0.322391246322398	153	7	0.000162258610032627	0.000780656809116562
GGB4605	week	3	-1.25390529751727	0.322391246322398	153	7	0.000162258610028867	0.000780656809116562
GGB4605	week	5	-1.25390529751727	0.322391246322398	153	7	0.000162258610034402	0.000780656809116562
GGB4605	week	6	-1.25390529751727	0.322391246322398	153	7	0.000162258610031883	0.000780656809116562
GGB2983	week	4	-0.278448475809541	0.0719518213850166	153	4	0.000164045759224943	0.000788467441544235
Streptococcus	week	6	-3.40489972234219	0.877680804524141	153	102	0.000168401760007727	0.000808597084942386
Paraprevotella	week	2	-1.74997868231664	0.453602503532707	153	6	0.000171499869758692	0.00082020195904738
Paraprevotella	week	3	-1.74997868231664	0.453602503532707	153	6	0.000171499869758692	0.00082020195904738
Paraprevotella	week	5	-1.74997868231664	0.453602503532707	153	6	0.000171499869759284	0.00082020195904738
Paraprevotella	week	6	-1.74997868231664	0.453602503532707	153	6	0.000171499869759284	0.00082020195904738
GGB4605	week	4	-1.26156831130902	0.326434480951036	153	7	0.000177290364949936	0.000847053965871918
Dielma	week	4	-1.51706268812071	0.392693715626085	153	9	0.000178119297399455	0.000849329243837402
Lactobacillus	week	1	3.70783294508515	0.959555576718105	153	38	0.000178084592396938	0.000849329243837402
Pediococcus	week	1	2.95672907785363	0.765431986664522	153	44	0.00017893441766768	0.000852372062796781
GGB9509	week	1	-1.37637579099187	0.357701998372126	153	7	0.000188917538520519	0.000898150903765862
Segatella	week	4	-1.74690283957644	0.454030892831505	153	8	0.000188856660438865	0.000898150903765862
Paraprevotella	week	4	-1.75319638044429	0.459001193197192	153	6	0.000197613890841944	0.000938568538752272
GGB3619	week	1	-1.05538942530368	0.27558352658036	153	5	0.000202174361775632	0.000959282488976793
Segatella	week	2	-1.71506671900574	0.448382605869613	153	8	0.000205372396691144	0.00097349750242574
GGB9766	week	1	-0.660692545878564	0.173765286750143	153	6	0.000222898872402233	0.00105553684315551
Massilimicrobiota	week	2	-1.46702023530622	0.386033743650805	153	11	0.000224609706557088	0.00106259366088304
Olegusella	week	5	2.7490274930998	0.726046745329773	153	45	0.0002362629190118	0.00111662631792034
Eggerthella	week	2	3.06334211217811	0.809077554966138	153	134	0.000236592723523177	0.00111708878087022
GGB38744	week	6	-1.69440607593571	0.448085667461834	153	9	0.000240356230723858	0.00113374692180813
GGB33512	week	1	-0.854000937875423	0.226419895219706	153	7	0.000249052441480544	0.00117361698451105
Intestinibacter	week	1	-1.52384626952426	0.405644304256594	153	16	0.000262832050002928	0.00123734032533148
Peptoniphilus	week	4	4.01539572008277	1.06921649365588	153	63	0.000263942099598333	0.00124135268717341
Veillonella	week	2	4.63078374547331	1.2369895096357	153	61	0.000275430619431624	0.00129412084212946
Bacteria_unclassified	week	3	-1.24752108478588	0.333631006370532	153	21	0.000279748322683784	0.00131312662967359
GGB9185	week	1	-0.303602225318354	0.0817110745950535	153	4	0.000304206736775328	0.00142100838439377
GGB9185	week	2	-0.303602225318354	0.0817110745950535	153	4	0.000304206736595605	0.00142100838439377
GGB9185	week	3	-0.303602225318354	0.0817110745950535	153	4	0.000304206736543367	0.00142100838439377
GGB9185	week	5	-0.303602225318354	0.0817110745950535	153	4	0.000304206736643049	0.00142100838439377
GGB9185	week	6	-0.303602225318354	0.0817110745950535	153	4	0.00030420673659532	0.00142100838439377
Cryptobacterium	week	6	3.82651304718481	1.0316392255744	153	59	0.000311425194727818	0.00145331757539648
Senegalimassilia	week	4	-2.82077032464808	0.762234337693249	153	33	0.000320832182586262	0.00149576746499074
Levilactobacillus	week	3	2.51794404315935	0.681319533338351	153	27	0.000326734795040968	0.00152181312661248
Hungatella	week	5	3.26040119317635	0.882739099471793	153	86	0.000329229027936913	0.00153194879086393
Prevotella	week	2	-0.931680215369438	0.253118687148571	153	7	0.000344172216275941	0.00159531606728082
Prevotella	week	3	-0.931680215369438	0.253118687148571	153	7	0.000344172216333593	0.00159531606728082
Prevotella	week	5	-0.931680215369438	0.253118687148571	153	7	0.000344172216342353	0.00159531606728082
Prevotella	week	6	-0.931680215369438	0.253118687148571	153	7	0.00034417221631551	0.00159531606728082
GGB9185	week	4	-0.304240270728301	0.0826876540224999	153	4	0.000345067536335813	0.00159639313640084
GGB9788	week	1	-0.758796313434742	0.20618095425227	153	6	0.000344933957928403	0.00159639313640084
Bacteria_unclassified	week	2	-1.22760286322367	0.333631006370532	153	21	0.000345894866057974	0.00159868490876699
GGB4689	week	2	-1.01852722885189	0.278222158275552	153	5	0.000369272553782843	0.00169858320827514
GGB4689	week	3	-1.01852722885189	0.278222158275552	153	5	0.000369272553784724	0.00169858320827514
GGB4689	week	5	-1.01852722885189	0.278222158275552	153	5	0.000369272553792374	0.00169858320827514
GGB4689	week	6	-1.01852722885189	0.278222158275552	153	5	0.000369272553758756	0.00169858320827514
GGB9765	week	1	-1.16381821876655	0.31785393028049	153	8	0.000368735898290224	0.00169858320827514
Peptostreptococcus	week	5	-1.47609008984313	0.404226392373073	153	10	0.000381582675093803	0.00175186097546258
Peptostreptococcus	week	6	-1.47609008984313	0.404226392373073	153	10	0.000381582675095566	0.00175186097546258
GGB4569	week	1	-1.05269487413506	0.288930649244239	153	9	0.000392765075277963	0.00179976841345259
Peptoniphilus	week	1	3.84313785414243	1.05476733556408	153	63	0.00039261592259407	0.00179976841345259
Escherichia	week	4	5.39425407507806	1.48065178072271	153	129	0.000393361583690077	0.00180078839073328
Prevotella	week	4	-0.932569343753227	0.256155870073617	153	7	0.000395646062991684	0.00180952653311296
GGB9635	week	1	-2.07340673574816	0.570609035586879	153	14	0.00040637358212373	0.00185682653843252
Butyricimonas	week	1	-1.44954691022427	0.399348141353871	153	14	0.000411988835205578	0.00188069974440764
Candidatus_Borkfalkia	week	1	-0.463682339254918	0.127974563001432	153	4	0.000421383722485694	0.00191451321499706
Candidatus_Borkfalkia	week	2	-0.463682339254918	0.127974563001432	153	4	0.000421383722569952	0.00191451321499706
Candidatus_Borkfalkia	week	3	-0.463682339254918	0.127974563001432	153	4	0.000421383722537469	0.00191451321499706
Candidatus_Borkfalkia	week	5	-0.463682339254918	0.127974563001432	153	4	0.000421383722492447	0.00191451321499706
Candidatus_Borkfalkia	week	6	-0.463682339254918	0.127974563001432	153	4	0.000421383722537264	0.00191451321499706
GGB4689	week	4	-1.01973075061153	0.281590454129804	153	5	0.000423365786701448	0.00192170558789272
GGB9301	week	1	-0.729449638779777	0.202633883521935	153	4	0.000436358258355207	0.00197138965500908
GGB9301	week	2	-0.729449638779776	0.202633883521935	153	4	0.000436358258353936	0.00197138965500908
GGB9301	week	3	-0.729449638779776	0.202633883521935	153	4	0.000436358258353937	0.00197138965500908
GGB9301	week	5	-0.729449638779777	0.202633883521935	153	4	0.000436358258355416	0.00197138965500908
GGB9301	week	6	-0.729449638779777	0.202633883521935	153	4	0.000436358258355413	0.00197138965500908
GGB9291	week	1	-0.852322607367944	0.23697346133318	153	4	0.000441216812024994	0.00198403376910586
GGB9291	week	2	-0.852322607367944	0.23697346133318	153	4	0.000441216812023902	0.00198403376910586
GGB9291	week	3	-0.852322607367944	0.23697346133318	153	4	0.000441216812023904	0.00198403376910586
GGB9291	week	5	-0.852322607367944	0.23697346133318	153	4	0.000441216812024993	0.00198403376910586
GGB9291	week	6	-0.852322607367944	0.23697346133318	153	4	0.000441216812024996	0.00198403376910586
GGB51441	week	1	-0.445983473864572	0.123633075084994	153	4	0.000445446071408081	0.00199374375951641
GGB51441	week	2	-0.445983473864572	0.123633075084994	153	4	0.000445446071535617	0.00199374375951641
GGB51441	week	3	-0.445983473864572	0.123633075084994	153	4	0.000445446072516539	0.00199374375951641
GGB51441	week	5	-0.445983473864572	0.123633075084994	153	4	0.000445446072024066	0.00199374375951641
GGB51441	week	6	-0.445983473864572	0.123633075084994	153	4	0.000445446071383522	0.00199374375951641
Coprobacillus	week	1	-0.674782114355669	0.187195667731909	153	4	0.000449608691517183	0.00200121576586978
Coprobacillus	week	2	-0.674782114355669	0.187195667731909	153	4	0.000449608691449774	0.00200121576586978
Coprobacillus	week	3	-0.674782114355669	0.187195667731909	153	4	0.000449608691381966	0.00200121576586978
Coprobacillus	week	5	-0.674782114355669	0.187195667731909	153	4	0.000449608691471694	0.00200121576586978
Coprobacillus	week	6	-0.674782114355669	0.187195667731909	153	4	0.000449608691584531	0.00200121576586978
Phocaeicola	week	2	-3.89421311384124	1.08008992633903	153	96	0.000448567491883325	0.00200121576586978
Peptoniphilus	week	5	3.79375400308742	1.05476733556408	153	63	0.000462425151900012	0.00205636152497734
GGB9249	week	1	-0.383854390669314	0.106836183896853	153	4	0.000471944904184643	0.00207805013671093
GGB9249	week	2	-0.383854390669314	0.106836183896853	153	4	0.000471944904169968	0.00207805013671093
GGB9249	week	3	-0.383854390669314	0.106836183896853	153	4	0.000471944903949451	0.00207805013671093
GGB9249	week	5	-0.383854390669315	0.106836183896853	153	4	0.000471944904184417	0.00207805013671093
GGB9249	week	6	-0.383854390669314	0.106836183896853	153	4	0.000471944904103612	0.00207805013671093
GGB9491	week	1	-0.628525754915325	0.175056809997199	153	4	0.000472480253162162	0.00207805013671093
GGB9491	week	2	-0.628525754915325	0.175056809997199	153	4	0.00047248025325965	0.00207805013671093
GGB9491	week	3	-0.628525754915325	0.175056809997199	153	4	0.000472480253153988	0.00207805013671093
GGB9491	week	5	-0.628525754915325	0.175056809997199	153	4	0.000472480253223244	0.00207805013671093
GGB9491	week	6	-0.628525754915325	0.175056809997199	153	4	0.000472480253190183	0.00207805013671093
Hungatella	week	1	3.17190771101025	0.882739099471793	153	86	0.000468117646279098	0.00207805013671093
Pseudoramibacter	week	3	3.95430519425096	1.10108244239476	153	47	0.000471295086170845	0.00207805013671093
Candidatus_Borkfalkia	week	4	-0.464100900965552	0.129507376133417	153	4	0.00048282950787465	0.00212163039226671
Cryptobacterium	week	1	3.69710695376575	1.0316392255744	153	59	0.00048387097386902	0.00212344013883898
Pseudoramibacter	week	5	3.94579192812908	1.10108244239476	153	47	0.000484123187800084	0.00212344013883898
GGB51441	week	4	-0.447365731319597	0.125105621672568	153	4	0.000495807352100369	0.00217270992512773
GGB2977	week	1	-0.606644549386797	0.169934821747117	153	4	0.000507345806666976	0.00221120127177978
GGB2977	week	2	-0.606644549386797	0.169934821747117	153	4	0.000507345806697653	0.00221120127177978
GGB2977	week	3	-0.606644549386797	0.169934821747117	153	4	0.000507345806746703	0.00221120127177978
